pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
ipsccp,loop-interchange,-0.0019154081657375976,-3.511394365992953,0.00044580637211631387,223996,224145,0.0013512211712132238,True
ipsccp,loop-fusion,-0.0011826597891660406,-2.178676110693932,0.029356256158383415,223648,225172,0.06333834662051209,False
ipsccp,loop-distribute,-0.0013634460801279502,-2.507136819064513,0.012171709414464974,224090,224569,0.0286962155731757,True
ipsccp,loop-load-elim,-0.0018540938590264067,-3.417942462207546,0.0006310203782358938,224576,224561,0.0018762914207834172,True
ipsccp,loop-sink,-0.001997628849897126,-3.666134162263727,0.0002462731788791937,224077,224356,0.0007783743087093806,True
ipsccp,loop-unroll-and-jam,-0.0016870560096409748,-3.094448678815609,0.001971911688083216,224485,224078,0.005415151592239743,True
ipsccp,hotcoldsplit,-0.0013123929754229047,-2.411117600323677,0.015904118812008945,224399,224124,0.036787081670305394,True
ipsccp,irce,-0.00307656132552081,-5.623567980013634,1.871638664093444e-08,224698,224035,8.235210122011153e-08,True
ipsccp,nary-reassociate,-0.001719616370460031,-3.1529305620062034,0.0016165089855987751,224329,224183,0.0045151563392330975,True
ipsccp,scalarizer,-0.0035696543734545783,-6.462334308066086,1.0320496071298078e-10,224725,224292,5.05188282690041e-10,True
ipsccp,vector-combine,-0.002624945230676301,-4.827222718537807,1.3849564403357152e-06,224303,224908,5.369791505301644e-06,True
ipsccp,always-inline,-0.0014610083662365825,-2.6755059194993946,0.007461925924310207,224839,224446,0.018308835789222287,True
ipsccp,globalsplit,-0.0019223437742666438,-3.5369090082255012,0.00040487992997055073,224177,224486,0.0012396480107620615,True
ipsccp,lowerswitch,-0.002514355934210566,-4.482925241926363,7.3644918570129765e-06,223811,224915,2.697787662494183e-05,True
ipsccp,early-cse-memssa,-0.004039189214883276,-8.621302667850633,6.640617296789055e-18,224887,224055,4.025488751428164e-17,True
ipsccp,simple-loop-unswitch,-0.0017693193787429728,-3.2486127085121703,0.0011597777823469473,224510,224328,0.0033078585547491957,True
ipsccp,loop-versioning,-0.00452964315816301,-8.118418374745158,4.734776679208771e-16,224905,224158,2.7673709665345597e-15,True
ipsccp,loop-flatten,-0.0025641239931800675,-4.7077057982954145,2.505949167798727e-06,224851,224142,9.546008697567912e-06,True
ipsccp,loop-reroll,-0.002043921977768648,-3.752853336823568,0.00017485520771752026,224761,222971,0.0005687151108154563,True
ipsccp,loop-instsimplify,-0.0018008781155853804,-3.3263548461285852,0.0008799690123970523,224506,223762,0.002556349148773633,True
ipsccp,loop-simplifycfg,-0.0019179905886526627,-3.527289837030824,0.00041987884018835573,224103,224202,0.001276588150759007,True
ipsccp,loop-predication,-0.0018245597089522891,-3.3634324222968703,0.00076986107971295,224928,224303,0.002256568853410114,True
ipsccp,speculative-execution,-0.0010166891866565941,-1.8582515472781735,0.06313395337166577,225440,224668,0.12473893108145469,False
ipsccp,partially-inline-libcalls,-0.002046348157205058,-3.747292957798868,0.0001787756194602614,224922,224358,0.000580462125375704,True
ipsccp,load-store-vectorizer,-0.0014842369597994898,-2.7321526817353727,0.006292443315201327,224312,224809,0.015715056136689026,True
ipsccp,iroutliner,0.0010528340265352765,1.9578970185107403,0.05024271600310584,224793,224520,0.10157484556952116,False
ipsccp,global-merge,-0.0012412374023619277,-2.2833297819261213,0.022411415449202846,224125,224416,0.04986539937447634,True
ipsccp,break-crit-edges,-0.008124088326928347,-14.63082667784585,1.8327388813898123e-48,224174,223662,2.0623578906673865e-47,True
ipsccp,unreachableblockelim,-0.0012095018400167246,-2.213181539444464,0.026885633523245262,224351,224354,0.05855625187821382,False
correlated-propagation,mem2reg,-0.002231588210965807,-5.047593628133821,4.475843538178622e-07,223929,224247,1.7958405015888813e-06,True
correlated-propagation,sroa,-0.002486467983779439,-5.631531974963512,1.7872227359212848e-08,223970,224676,7.872625684890608e-08,True
correlated-propagation,instsimplify,0.0010752953287889722,2.018342096405183,0.04355623811422726,225016,224492,0.08981897233033909,False
correlated-propagation,constmerge,-0.0011760500121347772,-2.1746266468752706,0.02965862460762537,224952,225340,0.06388513419332285,False
correlated-propagation,function-attrs,-0.0009539135945367816,-1.7551728725838844,0.07923042493180404,224212,224471,0.15090775487983688,False
correlated-propagation,deadargelim,-0.0009043235322209187,-1.6643413563367981,0.09604493095583125,223734,224653,0.17884543491347368,False
correlated-propagation,globaldce,-0.0014012739045815015,-2.582235037271691,0.00981658385327659,225215,224435,0.023612863863286933,True
correlated-propagation,elim-avail-extern,-0.0013840171749363028,-2.5584207631896936,0.010515202794507742,224733,224693,0.025138909733389694,True
correlated-propagation,mergefunc,-0.0010098537675977126,-1.856121519531436,0.0634368951070581,224042,224090,0.12521112965687478,False
correlated-propagation,instcombine,0.010513824310627473,21.550559290778356,5.902075351910192e-103,223724,224762,1.2164487935831742e-101,True
correlated-propagation,simplifycfg,0.007598935666527196,14.277372172004874,3.0995767274627665e-46,224677,224575,3.298353930637009e-45,True
correlated-propagation,tailcallelim,-0.001988464794002387,-3.670702448018034,0.0002419127941083458,224286,224759,0.000765829023224157,True
correlated-propagation,reassociate,-0.00023038631016808475,-0.42584187083193914,0.6702232782837677,224382,225240,0.780283549600955,False
correlated-propagation,memcpyopt,4.427239270227146e-05,0.08153381211894795,0.9350174725453433,224250,224692,0.9626470833073889,False
correlated-propagation,sccp,1.2098619399880661e-05,0.022345006158182003,0.9821727580380575,225014,224052,0.9885895418588945,False
correlated-propagation,dce,1.565956383753342e-05,0.02892822860350694,0.9769218447407073,224798,223696,0.9857867244132203,False
correlated-propagation,adce,-0.0010717977979268767,-1.980009598374146,0.04770305956883473,224497,224593,0.09684042574989984,False
correlated-propagation,dse,0.0072425873986928235,13.597482939644467,4.225166872913156e-42,224370,223810,4.0454164973906895e-41,True
correlated-propagation,jump-threading,0.004754903202149885,8.839764243580555,9.625633338800627e-19,224006,224215,5.908147359677627e-18,True
correlated-propagation,loop-idiom,-0.0018497092901840206,-3.408516444218216,0.0006532288073434197,224616,224462,0.0019379121284521452,True
correlated-propagation,loop-deletion,-0.0016756961581541607,-3.0859744048192703,0.002028986268363345,224562,224373,0.005558758342921924,True
