source,target,ate,p_adj
gvn,attributor,0.021254226878455906,1.4850624707673214e-67
licm,gvn,0.010135447807988751,3.3678413140149896e-12
float2int,gvn,0.005849851529274919,4.8223721878619925e-05
loop-vectorize,gvn,0.0168218234260209,5.302812244907955e-27
loop-sink,gvn,0.005496341327649812,0.00013296928925982283
early-cse-memssa,gvn,0.012230379272330283,6.100545673205725e-21
break-crit-edges,gvn,0.009504803785288951,4.21585706704418e-12
loop-unroll,gvn-hoist,0.015979230811928757,6.100545673205725e-21
loop-vectorize,gvn-hoist,0.010225273487920294,7.39368249096015e-08
break-crit-edges,gvn-hoist,0.00518149873762086,0.0042224502327706005
loop-unroll,gvn-sink,0.018729575733627102,1.8540469686960605e-27
loop-vectorize,gvn-sink,0.005771467121841789,0.004637947033327988
gvn-sink,iroutliner,0.005851019516634137,0.0005251804748054023
loop-unroll,newgvn,0.019118171970167686,6.25031014638163e-39
newgvn,attributor,0.011274471571392941,3.752267125917408e-18
loop-vectorize,newgvn,0.010017522095460474,5.732629947175757e-10
break-crit-edges,newgvn,0.006414497355413884,8.005153861979286e-06
libcalls-shrinkwrap,early-cse,0.005081613964435183,0.0033518701240246996
loop-reduce,early-cse,0.007363561083644721,1.5523248410643474e-06
loop-unroll,early-cse,0.0195759486503172,8.712508613517886e-34
loop-rotate,early-cse,0.005725943428490143,0.000834415603973886
partial-inliner,early-cse,0.005374165909960094,0.001395892871983306
inferattrs,early-cse,0.005941737899411936,0.00036684051551990075
licm,early-cse,0.009706365051623755,1.0608415014571155e-08
sink,early-cse,0.005200954515692691,0.0017825116575604892
loop-vectorize,early-cse,0.018553130020626474,1.0443267444726887e-25
loop-load-elim,early-cse,0.0059925037293338534,0.0002696273606934504
irce,early-cse,0.005053861705419327,0.0027411649929874374
scalarizer,early-cse,0.005755579804557542,0.0006161845721968647
early-cse-memssa,early-cse,0.008269103813503043,9.436485869362976e-10
simple-loop-unswitch,early-cse,0.005488210323899179,0.0007422500513944633
loop-versioning,early-cse,0.00592440989952614,0.0009277703135932713
loop-predication,early-cse,0.00683044644561126,2.203168192121282e-05
break-crit-edges,early-cse,0.011414160726967437,1.203877247571078e-13
loop-unroll,mergereturn,0.016451719689503763,1.3935481222277193e-21
loop-vectorize,mergereturn,0.010012189625731305,2.9021007521744914e-07
break-crit-edges,mergereturn,0.007397069608612916,1.8555002991341794e-05
