source,target,ate,p_adj
break-crit-edges,dce,0.006929446821357099,0.0025415275292093413
adce,dse,0.009916868417525537,2.1023371959718412e-06
adce,jump-threading,0.0053938031217581894,0.03530177661073186
adce,gvn,0.005586506190621121,0.012765988528578043
loop-unroll,adce,0.017517653549801115,2.8088714944692023e-15
loop-vectorize,adce,0.010142989541938485,4.126451074533885e-06
early-cse-memssa,adce,0.005428786249778439,0.008303201737216437
break-crit-edges,adce,0.007273867495631192,0.0013919040029656802
loop-idiom,dse,0.012630895054576097,7.622922955821933e-10
loop-deletion,dse,0.009023863434039603,3.13087028349526e-05
gvn,dse,0.02699298398219041,1.4946475033946261e-52
gvn-hoist,dse,0.008293025961641887,0.00011652357426239925
gvn-sink,dse,0.010923841471736806,8.912233753416181e-08
newgvn,dse,0.021267311659808164,1.0415280999473752e-34
early-cse,dse,0.008379603277103909,2.737932630106768e-05
mergereturn,dse,0.013513359379354828,1.6058902980858444e-11
globalopt,dse,0.010869995061455362,1.6740239828322057e-07
strip-dead-prototypes,dse,0.011320234317555633,2.9004203396380474e-08
indvars,dse,0.007450260280230381,0.0006135537019393927
mergeicmps,dse,0.00834353899903234,0.00013004494134354747
separate-const-offset-from-gep,dse,0.01208074185241037,3.094618728624386e-09
libcalls-shrinkwrap,dse,0.011347781865240825,4.643605469025018e-08
flattencfg,dse,0.009528189904270123,7.046557914790785e-06
loop-reduce,dse,0.012359291627184021,7.622922955821933e-10
loop-unroll,dse,0.02825631177360305,5.816307948245456e-40
loop-rotate,dse,0.007420303581753052,0.001938789351564593
partial-inliner,dse,0.010198947886262855,9.111818451270521e-07
lower-expect,dse,0.010043736029679118,1.3047988708234017e-06
alignment-from-assumptions,dse,0.006069254370722199,0.0106618937385931
rpo-function-attrs,dse,0.010930899500846691,1.5195341795131897e-07
attributor,dse,0.007246905450461472,0.0005052570181685871
inferattrs,dse,0.009283560236905464,1.4586169291761935e-05
called-value-propagation,dse,0.011063198963288057,8.660002515956467e-08
licm,dse,0.021320274286910912,4.769302790479943e-27
loop-simplify,dse,0.010370983289505364,5.839579750159499e-07
div-rem-pairs,dse,0.012736388032458967,4.346754230291639e-10
float2int,dse,0.008739883999458686,6.067206776101225e-05
inline,dse,0.009421007772951129,8.068579812536538e-06
sink,dse,0.008089447570287733,0.00022432169904947635
loop-vectorize,dse,0.01916994925915827,4.9231980836462376e-21
slp-vectorizer,dse,0.0077537493045681805,0.00036502495346813
callsite-splitting,dse,0.008608384300550276,6.666087137894829e-05
dfa-jump-threading,dse,0.01031759949539962,6.581045686912716e-07
consthoist,dse,0.01146777846182817,3.195269795763953e-08
mldst-motion,dse,0.009828184981161503,2.185485695263547e-06
