source,target,ate,p_adj
nary-reassociate,simplifycfg,0.0059334289919350525,1.0102139103056022e-08
scalarizer,simplifycfg,0.006053451079898353,4.956029221209619e-09
vector-combine,simplifycfg,0.007368458990248461,6.062611098811074e-13
always-inline,simplifycfg,0.007658004720194067,8.401721851645508e-14
globalsplit,simplifycfg,0.006526634633085282,2.91721644134257e-10
lowerswitch,simplifycfg,0.009247535145474661,1.690383900323409e-19
early-cse-memssa,simplifycfg,0.010860872142864797,1.1270189427356178e-36
simple-loop-unswitch,simplifycfg,0.008829339912324874,3.353057263733063e-18
loop-versioning,simplifycfg,0.006954962543758381,1.8653177584770772e-11
loop-flatten,simplifycfg,0.008412544599903538,2.1495858218580415e-16
loop-reroll,simplifycfg,0.007096765363138469,4.539291620810987e-12
loop-instsimplify,simplifycfg,0.005901709132892952,1.1948805201347286e-08
loop-simplifycfg,simplifycfg,0.0073050661704815445,1.0862339616670642e-12
loop-predication,simplifycfg,0.008090050262479553,2.6669297678041857e-15
speculative-execution,simplifycfg,0.006577817536258801,1.8717443700436876e-10
partially-inline-libcalls,simplifycfg,0.0066435481348418035,1.1271634190520937e-10
load-store-vectorizer,simplifycfg,0.006442354348181856,5.435008086864911e-10
iroutliner,simplifycfg,0.007901693779894692,9.847625718387244e-15
global-merge,simplifycfg,0.006991996157165947,9.958075624499398e-12
break-crit-edges,simplifycfg,0.03643734500230672,1.9793912638894966e-297
unreachableblockelim,simplifycfg,0.005407830699498961,2.2691206422951505e-07
tailcallelim,dse,0.008884811711848073,5.036824239902793e-18
break-crit-edges,tailcallelim,0.006877113828836712,1.5258299770475612e-10
reassociate,dse,0.00666410088578645,1.13012710368781e-10
reassociate,jump-threading,0.0051136430900749485,1.4543001077901075e-06
gvn,reassociate,0.0066726743217621065,4.3641223285160214e-13
early-cse-memssa,reassociate,0.005866741408241671,1.0417820210817606e-10
break-crit-edges,reassociate,0.00862634667961415,5.646879217321531e-16
memcpyopt,dse,0.007018167138107545,1.3448132617758194e-11
memcpyopt,jump-threading,0.005458693482175314,2.20504445749869e-07
gvn,memcpyopt,0.0071266120895914775,6.334994485294259e-15
break-crit-edges,memcpyopt,0.008746774199529406,2.0964414510073646e-16
sccp,dse,0.006284142787350289,1.3907942944324976e-09
sccp,jump-threading,0.0069656449489342576,2.1707699399925006e-11
gvn,sccp,0.005998214184662121,7.39773583783123e-11
break-crit-edges,sccp,0.005991510559917423,2.4280550452374555e-08
dce,dse,0.008440347145536042,2.4363666959300626e-16
dce,jump-threading,0.007133417640339701,7.936661612902997e-12
gvn,dce,0.0069117736691346465,5.972939901893717e-14
break-crit-edges,dce,0.008369251402936262,4.487427934033137e-15
adce,dse,0.008204958122858486,9.049354206007609e-16
gvn,adce,0.007872712523549874,3.844581655469938e-18
break-crit-edges,adce,0.00807999518711422,2.6131037312698683e-14
loop-idiom,dse,0.007322875217136204,1.3657326837993052e-12
loop-deletion,dse,0.008754022304175046,1.2889385197374687e-17
gvn,dse,0.032778677361882225,0.0
gvn-hoist,dse,0.007483100127275599,3.519589673975499e-13
gvn-sink,dse,0.009535344601593276,1.3662360432842154e-20
newgvn,dse,0.023370070651414054,7.547753549630582e-174
early-cse,dse,0.008303153509999606,5.036824239902793e-18
mergereturn,dse,0.008914764377411566,4.102216280145085e-18
globalopt,dse,0.008876364380679513,9.251119453964651e-18
strip-dead-prototypes,dse,0.006363425485686136,7.585690998518642e-10
indvars,dse,0.0076129017634092855,1.0789110246567749e-13
mergeicmps,dse,0.006614801558483097,1.5765624134652852e-10
